dbn,locationname,NA,rr_p,p_q1a_1,p_q1a_2,p_q1a_3,p_q1a_4,p_q1b_1,p_q1b_2,p_q1b_3,p_q1b_4,p_q1c_1,p_q1c_2,p_q1c_3,p_q1c_4,p_q1d_1,p_q1d_2,p_q1d_3,p_q1d_4,p_q1e_1,p_q1e_2,p_q1e_3,p_q1e_4,p_q1f_1,p_q1f_2,p_q1f_3,p_q1f_4,p_q1g_1,p_q1g_2,p_q1g_3,p_q1g_4,p_q1h_1,p_q1h_2,p_q1h_3,p_q1h_4,p_q1i_1,p_q1i_2,p_q1i_3,p_q1i_4,p_q1j_1,p_q1j_2,p_q1j_3,p_q1j_4,p_q1k_1,p_q1k_2,p_q1k_3,p_q1k_4,p_q1l_1,p_q1l_2,p_q1l_3,p_q1l_4,p_q1m_1,p_q1m_2,p_q1m_3,p_q1m_4,p_q1n_1,p_q1n_2,p_q1n_3,p_q1n_4,p_q1o_1,p_q1o_2,p_q1o_3,p_q1o_4,p_q1p_1,p_q1p_2,p_q1p_3,p_q1p_4,p_q1q_1,p_q1q_2,p_q1q_3,p_q1q_4,p_q1r_1,p_q1r_2,p_q1r_3,p_q1r_4,p_q2a_1,p_q2a_2,p_q2a_3,p_q2a_4,p_q2a_5,p_q2b_1,p_q2b_2,p_q2b_3,p_q2b_4,p_q2b_5,p_q2c_1,p_q2c_2,p_q2c_3,p_q2c_4,p_q2c_5,p_q2d_1,p_q2d_2,p_q2d_3,p_q2d_4,p_q2d_5,p_q2e_1,p_q2e_2,p_q2e_3,p_q2e_4,p_q2e_5,p_q2f_1,p_q2f_2,p_q2f_3,p_q2f_4,p_q2f_5,p_q2g_1,p_q2g_2,p_q2g_3,p_q2g_4,p_q2g_5,p_q2h_1,p_q2h_2,p_q2h_3,p_q2h_4,p_q2h_5,p_q2i_1,p_q2i_2,p_q2i_3,p_q2i_4,p_q2i_5,p_q2j_1,p_q2j_2,p_q2j_3,p_q2j_4,p_q2j_5,p_q3a_1,p_q3a_2,p_q3a_3,p_q3a_4,p_q3b_1,p_q3b_2,p_q3b_3,p_q3b_4,p_q4a_1,p_q4a_2,p_q4a_3,p_q4a_4,p_q4b_1,p_q4b_2,p_q4b_3,p_q4b_4,p_q4c_1,p_q4c_2,p_q4c_3,p_q4c_4,p_q4d_1,p_q4d_2,p_q4d_3,p_q4d_4,p_q5a_1,p_q5a_2,p_q5a_3,p_q5a_4,p_q5b_1,p_q5b_2,p_q5b_3,p_q5b_4,p_q5c_1,p_q5c_2,p_q5c_3,p_q5c_4,p_q7a_1,p_q7b_1,p_q7c_1,p_q7d_1,p_q7e_1,p_q7f_1,p_q7g_1,p_q7h_1,p_q7i_1,p_q7j_1,p_q8_1,p_q8_2,p_q8_3,p_q8_4,p_q8_5,p_q8_6,p_q8_7,p_q8_8,p_q8_9,p_q8_10,p_q9_1,p_q9_2,p_q9_3,p_q9_4,p_q10a_1,p_q10a_2,p_q10a_3,p_q10a_4,p_q10b_1,p_q10b_2,p_q10b_3,p_q10b_4,
03M084,P.S. 084 Lillian Weber,ES,55%,44%,53%,2%,0%,40%,53%,7%,0%,38%,51%,11%,1%,48%,41%,7%,3%,61%,36%,1%,1%,40%,49%,10%,1%,34%,57%,8%,2%,56%,41%,2%,1%,38%,53%,8%,2%,42%,51%,6%,1%,44%,51%,4%,1%,42%,54%,3%,1%,39%,56%,5%,0%,36%,55%,7%,2%,44%,51%,4%,1%,34%,56%,9%,1%,33%,48%,16%,2%,41%,53%,5%,1%,42%,49%,4%,1%,3%,42%,51%,3%,0%,3%,27%,32%,2%,0%,39%,37%,49%,8%,1%,5%,4%,8%,32%,40%,17%,4%,17%,32%,22%,25%,1%,4%,30%,36%,28%,7%,17%,29%,22%,25%,3%,7%,29%,27%,34%,1%,3%,22%,49%,25%,47%,45%,7%,1%,46%,48%,5%,1%,9%,30%,59%,2%,10%,18%,42%,30%,29%,37%,29%,5%,28%,42%,27%,4%,37%,52%,11%,0%,42%,52%,6%,1%,62%,34%,3%,1%,13%,88%,32%,63%,13%,15%,57%,45%,15%,25%,6%,6%,9%,8%,8%,8%,9%,31%,10%,4%,38%,52%,10%,0%,25%,65%,10%,0%,21%,68%,11%,0%
03M087,P.S. 087 William Sherman,ES,40%,40%,52%,7%,1%,37%,53%,9%,1%,38%,52%,9%,1%,54%,42%,4%,1%,74%,25%,1%,0%,44%,45%,10%,1%,36%,48%,12%,3%,66%,33%,1%,0%,45%,47%,8%,1%,35%,53%,10%,2%,41%,50%,7%,1%,43%,50%,5%,2%,43%,48%,8%,2%,42%,48%,9%,1%,45%,47%,7%,1%,35%,51%,8%,5%,29%,45%,19%,7%,31%,55%,11%,3%,37%,55%,4%,2%,2%,50%,44%,2%,0%,4%,28%,31%,4%,0%,37%,39%,44%,10%,1%,6%,2%,5%,22%,59%,12%,3%,11%,31%,36%,19%,2%,1%,20%,62%,15%,3%,18%,34%,25%,20%,1%,7%,27%,38%,27%,1%,1%,17%,62%,19%,58%,37%,4%,0%,46%,39%,14%,2%,5%,19%,76%,0%,15%,14%,41%,30%,62%,31%,7%,0%,23%,39%,36%,2%,39%,51%,8%,2%,46%,46%,7%,2%,65%,27%,6%,2%,12%,96%,18%,70%,21%,17%,64%,33%,28%,15%,18%,5%,2%,6%,7%,11%,2%,39%,3%,6%,38%,45%,8%,10%,43%,45%,5%,8%,28%,56%,13%,3%
03M145,"P.S. 145, The Bloomingdale School",ES,53%,55%,39%,4%,2%,53%,39%,7%,1%,47%,39%,12%,2%,50%,43%,6%,1%,61%,36%,1%,2%,51%,41%,6%,2%,46%,43%,9%,2%,52%,43%,4%,1%,47%,40%,10%,4%,49%,42%,8%,2%,47%,46%,5%,2%,48%,45%,5%,2%,46%,43%,9%,2%,44%,47%,6%,2%,45%,47%,4%,4%,38%,46%,14%,2%,41%,40%,16%,3%,53%,42%,3%,3%,49%,47%,1%,1%,2%,48%,45%,2%,2%,3%,35%,47%,1%,1%,17%,37%,45%,8%,3%,7%,10%,10%,34%,29%,17%,10%,13%,29%,23%,26%,12%,5%,28%,31%,24%,14%,16%,23%,22%,26%,10%,8%,26%,27%,29%,8%,7%,27%,36%,22%,42%,47%,9%,2%,44%,45%,9%,2%,24%,31%,44%,1%,17%,20%,25%,39%,42%,37%,15%,5%,41%,34%,20%,5%,46%,47%,6%,1%,50%,44%,4%,2%,56%,37%,6%,1%,10%,42%,42%,69%,15%,17%,55%,68%,6%,22%,8%,9%,16%,17%,6%,3%,8%,19%,14%,0%,28%,56%,6%,9%,31%,50%,13%,6%,34%,41%,16%,9%
03M149,P.S. 149 Sojourner Truth,ES/MS,53%,36%,60%,4%,1%,32%,60%,6%,2%,31%,58%,9%,2%,36%,58%,3%,2%,37%,57%,5%,1%,26%,63%,9%,2%,23%,66%,8%,3%,33%,58%,8%,1%,30%,55%,13%,3%,33%,59%,4%,4%,38%,56%,5%,1%,34%,57%,6%,2%,27%,62%,9%,2%,25%,66%,7%,1%,31%,57%,10%,2%,25%,59%,14%,2%,28%,53%,17%,1%,33%,58%,7%,1%,39%,52%,3%,1%,5%,35%,55%,4%,1%,5%,23%,56%,3%,0%,18%,30%,50%,8%,5%,7%,6%,19%,25%,30%,20%,8%,22%,23%,17%,30%,6%,20%,21%,27%,26%,11%,23%,22%,19%,25%,8%,22%,23%,22%,25%,4%,9%,25%,39%,22%,27%,58%,11%,4%,32%,54%,10%,4%,23%,32%,43%,2%,15%,23%,34%,28%,36%,29%,23%,12%,41%,33%,22%,3%,33%,61%,4%,3%,32%,60%,6%,1%,34%,61%,4%,1%,5%,25%,47%,62%,25%,28%,47%,72%,5%,22%,14%,6%,19%,9%,6%,2%,5%,22%,17%,0%,33%,64%,3%,0%,42%,53%,6%,0%,33%,47%,17%,3%
03M163,P.S. 163 Alfred E. Smith,ES,38%,49%,48%,2%,1%,51%,45%,4%,0%,43%,47%,9%,1%,63%,35%,1%,0%,74%,26%,0%,0%,54%,42%,4%,0%,39%,57%,2%,1%,66%,33%,0%,1%,43%,46%,10%,0%,52%,41%,5%,1%,49%,45%,5%,1%,51%,44%,4%,1%,48%,44%,7%,1%,49%,42%,8%,1%,52%,40%,6%,1%,45%,44%,9%,2%,42%,42%,13%,3%,54%,42%,3%,1%,53%,44%,2%,0%,0%,50%,44%,2%,0%,4%,30%,37%,2%,1%,30%,38%,50%,9%,1%,2%,4%,5%,29%,45%,17%,2%,8%,34%,27%,28%,2%,3%,25%,45%,25%,3%,16%,31%,23%,27%,3%,7%,29%,30%,31%,1%,2%,22%,52%,23%,61%,35%,3%,1%,54%,40%,4%,1%,11%,29%,59%,0%,14%,14%,48%,24%,53%,34%,12%,0%,42%,35%,22%,1%,48%,47%,4%,1%,53%,40%,4%,3%,64%,28%,6%,2%,13%,81%,28%,71%,17%,16%,59%,46%,14%,25%,4%,4%,9%,19%,11%,4%,5%,27%,10%,8%,50%,40%,0%,10%,50%,40%,0%,10%,50%,40%,0%,10%
03M165,P.S. 165 Robert E. Simon,ES/MS,67%,56%,40%,3%,2%,50%,43%,6%,1%,43%,45%,10%,2%,52%,41%,5%,2%,58%,38%,3%,0%,45%,47%,5%,2%,41%,49%,7%,3%,54%,41%,3%,1%,42%,44%,12%,3%,45%,49%,4%,1%,50%,46%,2%,1%,49%,45%,5%,1%,48%,46%,4%,1%,48%,46%,5%,1%,51%,42%,5%,2%,44%,47%,7%,2%,38%,49%,10%,3%,50%,45%,4%,1%,52%,42%,4%,1%,2%,46%,46%,4%,0%,4%,34%,38%,3%,1%,25%,43%,41%,7%,2%,7%,8%,9%,27%,38%,17%,8%,13%,29%,23%,27%,6%,4%,27%,34%,28%,8%,17%,22%,24%,29%,6%,8%,24%,26%,35%,6%,2%,24%,38%,30%,51%,40%,7%,2%,50%,40%,7%,3%,19%,36%,43%,2%,15%,18%,32%,35%,34%,37%,22%,7%,38%,38%,20%,4%,44%,50%,4%,2%,49%,46%,4%,2%,57%,39%,3%,1%,9%,55%,39%,66%,20%,16%,50%,66%,11%,32%,13%,6%,11%,16%,7%,4%,7%,17%,17%,2%,46%,42%,10%,1%,49%,44%,6%,1%,44%,46%,9%,1%
03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,ES,74%,51%,46%,3%,0%,47%,49%,3%,1%,48%,50%,2%,1%,57%,36%,6%,1%,74%,25%,0%,1%,52%,42%,4%,2%,46%,46%,7%,1%,66%,31%,2%,1%,59%,35%,5%,1%,53%,40%,7%,1%,48%,45%,6%,1%,49%,45%,5%,1%,49%,43%,6%,1%,49%,43%,7%,1%,57%,39%,4%,1%,42%,48%,8%,1%,40%,48%,11%,2%,54%,42%,3%,1%,55%,41%,3%,0%,1%,55%,40%,2%,0%,3%,32%,29%,2%,0%,37%,48%,40%,4%,2%,6%,6%,4%,21%,56%,13%,3%,6%,27%,40%,24%,4%,1%,19%,59%,18%,4%,8%,26%,35%,26%,4%,5%,21%,43%,28%,4%,2%,14%,63%,18%,64%,32%,3%,1%,61%,35%,3%,1%,7%,25%,68%,0%,13%,22%,44%,20%,54%,33%,12%,1%,31%,35%,31%,2%,52%,41%,6%,0%,52%,42%,5%,0%,67%,29%,4%,0%,16%,92%,21%,62%,24%,16%,56%,34%,20%,17%,8%,5%,10%,4%,6%,11%,7%,37%,7%,5%,38%,50%,12%,0%,46%,50%,4%,0%,38%,50%,12%,0%
03M180,P.S. 180 Hugo Newman,ES/MS,65%,64%,34%,2%,0%,59%,38%,3%,0%,49%,42%,6%,2%,66%,32%,2%,0%,69%,27%,3%,1%,56%,39%,4%,0%,58%,40%,1%,0%,63%,35%,2%,0%,57%,36%,7%,1%,61%,35%,4%,0%,61%,36%,2%,0%,58%,38%,3%,0%,55%,39%,4%,2%,57%,41%,1%,1%,59%,38%,2%,0%,54%,43%,3%,1%,53%,40%,5%,2%,69%,28%,2%,0%,64%,34%,1%,0%,1%,56%,35%,4%,0%,5%,38%,31%,1%,0%,29%,49%,40%,4%,3%,5%,9%,9%,22%,45%,15%,7%,10%,28%,34%,21%,6%,7%,20%,46%,21%,7%,14%,22%,33%,23%,8%,8%,25%,38%,21%,6%,4%,20%,54%,16%,70%,29%,1%,0%,66%,33%,1%,0%,19%,34%,45%,2%,18%,19%,36%,28%,44%,37%,16%,3%,44%,35%,18%,3%,60%,38%,2%,0%,56%,41%,3%,0%,66%,33%,0%,0%,17%,71%,35%,61%,19%,15%,56%,64%,21%,34%,3%,6%,18%,15%,17%,4%,1%,11%,24%,2%,23%,70%,7%,0%,30%,63%,7%,0%,34%,59%,7%,0%
03M185,P.S. 185 - The Early Childhood Discovery and Design Magnet School,ECC,100%,59%,39%,1%,1%,59%,38%,2%,1%,49%,41%,8%,1%,63%,34%,2%,1%,62%,36%,1%,0%,57%,37%,4%,1%,54%,41%,2%,3%,61%,36%,2%,0%,53%,41%,5%,1%,59%,40%,1%,1%,54%,41%,3%,1%,53%,45%,1%,1%,53%,43%,3%,0%,55%,42%,3%,0%,58%,38%,4%,1%,46%,45%,8%,1%,49%,39%,9%,3%,56%,42%,1%,1%,58%,38%,0%,0%,3%,52%,42%,0%,0%,6%,38%,43%,2%,0%,17%,54%,35%,4%,3%,3%,13%,8%,28%,40%,12%,12%,11%,27%,36%,15%,8%,10%,25%,41%,16%,12%,13%,28%,32%,15%,10%,10%,25%,41%,14%,9%,5%,20%,53%,13%,55%,40%,4%,1%,57%,38%,2%,2%,21%,38%,37%,4%,16%,25%,37%,22%,47%,38%,14%,3%,47%,33%,14%,5%,56%,42%,1%,0%,57%,40%,3%,1%,64%,33%,3%,0%,6%,51%,43%,69%,18%,22%,45%,69%,15%,29%,9%,2%,10%,20%,10%,6%,7%,21%,15%,1%,47%,42%,11%,0%,33%,61%,6%,0%,33%,47%,20%,0%
03M191,P.S. 191 Amsterdam,ES/MS,91%,32%,63%,4%,0%,28%,63%,8%,1%,31%,60%,7%,2%,40%,57%,2%,1%,40%,59%,1%,1%,31%,60%,7%,1%,32%,62%,5%,1%,33%,62%,5%,1%,30%,63%,5%,1%,30%,65%,4%,0%,31%,64%,4%,1%,29%,67%,4%,0%,31%,63%,5%,1%,30%,65%,5%,0%,29%,64%,6%,2%,26%,63%,10%,1%,25%,64%,10%,2%,31%,66%,2%,0%,31%,66%,2%,1%,0%,33%,61%,4%,0%,1%,22%,58%,2%,1%,18%,27%,61%,5%,2%,4%,4%,8%,49%,29%,10%,4%,11%,50%,16%,18%,4%,6%,46%,23%,21%,5%,14%,45%,17%,19%,4%,11%,45%,20%,20%,3%,4%,43%,30%,20%,29%,62%,7%,2%,31%,61%,6%,2%,25%,20%,53%,2%,32%,21%,17%,29%,50%,32%,13%,5%,50%,30%,17%,4%,32%,62%,5%,1%,28%,66%,5%,1%,35%,61%,4%,0%,10%,80%,55%,65%,9%,38%,53%,70%,17%,23%,35%,6%,7%,8%,7%,3%,4%,23%,7%,1%,44%,49%,7%,0%,44%,46%,10%,0%,43%,48%,10%,0%
03M199,P.S. 199 Jessie Isador Straus,ES,37%,55%,42%,2%,1%,50%,46%,3%,1%,48%,43%,6%,3%,69%,29%,1%,0%,80%,20%,0%,0%,65%,32%,2%,1%,51%,44%,4%,1%,72%,27%,1%,1%,51%,43%,5%,1%,54%,42%,3%,1%,54%,40%,5%,1%,56%,39%,5%,0%,50%,41%,7%,2%,53%,41%,4%,2%,62%,34%,3%,1%,53%,41%,4%,2%,40%,47%,10%,3%,53%,41%,6%,0%,59%,37%,3%,0%,1%,61%,34%,3%,0%,2%,49%,30%,2%,0%,19%,58%,36%,2%,2%,3%,4%,2%,20%,62%,12%,2%,4%,29%,48%,18%,3%,1%,14%,68%,14%,2%,12%,31%,30%,25%,2%,5%,22%,44%,26%,1%,1%,14%,70%,14%,81%,16%,2%,0%,74%,22%,3%,0%,6%,35%,59%,0%,17%,20%,39%,24%,72%,21%,6%,0%,34%,43%,21%,2%,59%,37%,4%,0%,64%,32%,4%,1%,72%,23%,4%,1%,16%,96%,23%,70%,29%,21%,63%,31%,28%,30%,3%,2%,5%,11%,6%,7%,2%,58%,5%,3%,39%,54%,4%,4%,48%,45%,3%,3%,45%,41%,10%,3%
03M208,P.S. 208 Alain L. Locke,ES,88%,53%,43%,4%,1%,47%,44%,7%,1%,45%,46%,8%,1%,54%,44%,1%,1%,56%,43%,1%,1%,43%,50%,5%,1%,42%,51%,5%,2%,47%,46%,6%,1%,41%,50%,7%,1%,50%,45%,4%,1%,43%,53%,3%,1%,47%,48%,4%,1%,42%,50%,7%,1%,45%,48%,6%,1%,46%,46%,7%,1%,42%,50%,7%,1%,39%,51%,8%,2%,53%,44%,2%,1%,49%,46%,4%,1%,1%,40%,54%,4%,1%,1%,31%,56%,1%,1%,11%,41%,49%,5%,3%,2%,9%,17%,29%,32%,14%,9%,22%,24%,22%,24%,9%,10%,29%,31%,21%,11%,18%,25%,25%,22%,8%,15%,27%,26%,24%,8%,6%,26%,40%,19%,41%,51%,7%,2%,43%,49%,5%,3%,19%,40%,36%,5%,21%,24%,30%,25%,42%,38%,13%,8%,40%,40%,15%,4%,51%,48%,2%,0%,47%,47%,6%,0%,43%,50%,5%,2%,8%,37%,46%,54%,21%,24%,40%,71%,12%,22%,5%,8%,12%,10%,5%,2%,8%,32%,18%,0%,42%,58%,0%,0%,48%,52%,0%,0%,38%,50%,13%,0%
03M241,STEM Institute of Manhattan,ES,66%,45%,51%,2%,2%,36%,58%,4%,2%,37%,57%,4%,2%,43%,55%,0%,2%,47%,51%,0%,2%,40%,52%,6%,2%,37%,57%,4%,2%,42%,54%,2%,2%,32%,62%,4%,2%,46%,50%,2%,2%,46%,52%,0%,2%,50%,46%,2%,2%,45%,51%,2%,2%,35%,59%,4%,2%,37%,59%,2%,2%,35%,59%,4%,2%,28%,62%,8%,2%,41%,57%,0%,2%,37%,59%,2%,2%,0%,38%,54%,4%,2%,2%,27%,56%,2%,2%,13%,39%,50%,7%,2%,2%,4%,9%,41%,39%,7%,8%,6%,48%,25%,13%,2%,2%,37%,40%,19%,4%,6%,45%,26%,19%,9%,9%,34%,30%,18%,4%,4%,33%,48%,10%,43%,51%,2%,4%,38%,54%,4%,4%,33%,25%,40%,2%,28%,23%,17%,32%,63%,27%,8%,2%,56%,30%,12%,2%,58%,38%,2%,2%,50%,43%,4%,2%,51%,45%,2%,2%,16%,32%,42%,50%,18%,44%,56%,66%,24%,20%,3%,3%,16%,38%,13%,9%,3%,0%,16%,0%,33%,33%,17%,17%,33%,33%,17%,17%,20%,60%,0%,20%
03M242,P.S. 242 - The Young Diplomats Magnet Academy,ES,43%,58%,35%,5%,1%,56%,42%,1%,1%,51%,39%,6%,3%,56%,37%,6%,1%,65%,32%,2%,1%,42%,49%,6%,2%,44%,42%,12%,2%,59%,35%,4%,1%,51%,41%,5%,3%,51%,43%,5%,1%,54%,43%,1%,2%,58%,38%,2%,1%,51%,44%,5%,0%,47%,46%,6%,0%,56%,37%,8%,0%,38%,49%,13%,0%,40%,42%,14%,4%,50%,43%,7%,0%,47%,47%,3%,1%,1%,52%,43%,2%,0%,3%,44%,42%,1%,0%,13%,47%,39%,6%,2%,5%,10%,8%,31%,38%,13%,7%,13%,36%,26%,18%,7%,2%,29%,44%,18%,10%,14%,29%,30%,18%,7%,11%,24%,39%,19%,6%,3%,15%,56%,20%,45%,44%,6%,6%,46%,46%,6%,3%,22%,34%,42%,2%,22%,25%,30%,23%,49%,33%,13%,4%,55%,25%,17%,2%,53%,42%,4%,1%,54%,41%,3%,1%,63%,33%,3%,1%,6%,61%,40%,65%,22%,22%,43%,63%,11%,21%,15%,4%,11%,16%,10%,5%,9%,16%,11%,1%,38%,43%,10%,10%,41%,41%,9%,9%,23%,55%,14%,9%
03M243,M.S. 243 Center School,MS,92%,76%,21%,2%,1%,71%,26%,3%,1%,63%,32%,4%,1%,80%,17%,2%,1%,86%,13%,0%,1%,79%,19%,1%,1%,73%,24%,2%,2%,84%,14%,2%,1%,80%,18%,1%,1%,81%,18%,0%,1%,79%,18%,2%,1%,80%,18%,2%,1%,73%,24%,3%,1%,77%,20%,2%,2%,77%,23%,0%,1%,71%,27%,1%,1%,67%,27%,4%,2%,72%,26%,1%,1%,85%,14%,1%,1%,0%,82%,15%,2%,1%,1%,53%,17%,2%,1%,27%,75%,18%,4%,3%,1%,4%,3%,13%,74%,7%,4%,2%,15%,71%,8%,3%,2%,12%,77%,6%,4%,5%,24%,62%,6%,4%,2%,16%,68%,10%,3%,1%,11%,71%,14%,84%,13%,2%,1%,84%,14%,2%,1%,9%,42%,49%,0%,13%,23%,49%,15%,45%,45%,10%,0%,31%,47%,21%,2%,78%,19%,3%,1%,81%,18%,1%,1%,83%,16%,1%,1%,14%,93%,30%,48%,22%,19%,53%,39%,15%,13%,1%,2%,5%,16%,7%,9%,11%,24%,16%,9%,50%,38%,0%,13%,50%,38%,0%,13%,57%,29%,0%,14%
03M245,M.S. M245 The Computer School,MS,43%,65%,31%,3%,1%,47%,47%,6%,1%,68%,27%,4%,1%,65%,32%,2%,1%,76%,22%,1%,1%,55%,40%,5%,1%,54%,42%,4%,1%,60%,38%,3%,0%,56%,40%,3%,1%,55%,38%,5%,2%,48%,45%,6%,1%,49%,44%,5%,2%,49%,48%,2%,1%,53%,37%,8%,2%,54%,41%,3%,2%,46%,47%,5%,3%,38%,46%,13%,4%,52%,44%,2%,1%,60%,39%,0%,0%,1%,52%,39%,5%,1%,4%,28%,34%,1%,0%,37%,42%,47%,7%,1%,4%,5%,4%,23%,55%,14%,2%,2%,28%,42%,25%,1%,1%,20%,57%,21%,2%,7%,30%,35%,25%,2%,5%,26%,40%,27%,1%,1%,22%,53%,23%,76%,23%,1%,0%,71%,28%,1%,1%,7%,28%,63%,2%,8%,14%,47%,31%,60%,25%,13%,2%,31%,43%,24%,2%,57%,40%,2%,1%,50%,46%,3%,1%,57%,41%,2%,0%,20%,97%,26%,49%,24%,16%,53%,37%,30%,24%,1%,3%,7%,14%,11%,13%,3%,35%,12%,3%,42%,47%,5%,5%,58%,32%,5%,5%,44%,44%,6%,6%
03M247,M.S. M247 Dual Language Middle School,MS,68%,81%,19%,0%,0%,75%,24%,1%,0%,84%,16%,0%,0%,86%,14%,0%,0%,85%,15%,0%,0%,81%,19%,1%,0%,76%,22%,1%,0%,79%,20%,1%,0%,84%,16%,1%,0%,84%,13%,3%,0%,81%,19%,0%,0%,85%,13%,2%,0%,84%,15%,1%,0%,81%,19%,1%,0%,84%,16%,0%,0%,80%,20%,1%,0%,78%,20%,2%,0%,84%,16%,0%,1%,81%,16%,0%,0%,3%,79%,17%,0%,0%,5%,66%,20%,0%,1%,13%,74%,21%,3%,0%,2%,2%,2%,20%,64%,12%,3%,0%,19%,61%,17%,2%,1%,16%,63%,17%,2%,1%,17%,60%,20%,2%,2%,15%,62%,19%,2%,1%,13%,70%,14%,87%,13%,0%,0%,88%,12%,0%,0%,33%,44%,22%,1%,29%,35%,20%,16%,45%,40%,15%,0%,45%,44%,10%,0%,79%,21%,0%,0%,77%,23%,1%,0%,76%,23%,2%,0%,8%,30%,64%,56%,19%,56%,59%,87%,10%,9%,0%,5%,10%,10%,2%,5%,2%,15%,51%,0%,73%,27%,0%,0%,75%,25%,0%,0%,57%,43%,0%,0%
03M250,M.S. 250 West Side Collaborative Middle School,MS,64%,61%,36%,2%,1%,51%,44%,5%,0%,42%,49%,8%,1%,67%,32%,1%,0%,63%,37%,0%,1%,57%,40%,3%,0%,52%,46%,2%,0%,59%,39%,2%,0%,56%,39%,6%,0%,61%,36%,3%,0%,60%,39%,2%,0%,61%,37%,2%,0%,53%,43%,3%,1%,54%,45%,1%,0%,59%,39%,2%,0%,52%,43%,4%,1%,52%,39%,8%,1%,54%,44%,2%,0%,56%,41%,2%,0%,1%,50%,44%,3%,0%,3%,38%,36%,0%,0%,25%,50%,40%,4%,1%,5%,2%,13%,19%,53%,13%,4%,15%,28%,33%,20%,3%,8%,23%,42%,24%,6%,13%,27%,33%,22%,5%,13%,23%,40%,19%,3%,3%,23%,52%,20%,60%,38%,2%,0%,61%,38%,0%,1%,19%,32%,47%,2%,12%,11%,30%,48%,33%,38%,23%,6%,28%,40%,27%,5%,53%,45%,1%,1%,58%,39%,2%,1%,58%,41%,1%,0%,17%,74%,44%,59%,17%,21%,44%,74%,24%,28%,4%,3%,14%,15%,16%,5%,1%,19%,19%,3%,53%,47%,0%,0%,53%,47%,0%,0%,53%,47%,0%,0%
03M256,M.S. 256 Academic & Athletic Excellence,MS,95%,65%,33%,2%,0%,61%,35%,4%,1%,60%,37%,3%,1%,64%,33%,1%,1%,62%,36%,1%,1%,57%,40%,2%,1%,59%,39%,2%,1%,60%,38%,1%,1%,59%,37%,3%,1%,61%,37%,2%,1%,59%,38%,2%,1%,60%,37%,1%,1%,61%,38%,1%,1%,61%,37%,2%,1%,60%,37%,3%,1%,62%,35%,2%,1%,57%,38%,4%,1%,57%,41%,2%,1%,58%,39%,1%,1%,1%,54%,44%,1%,1%,1%,51%,43%,1%,1%,4%,52%,41%,3%,2%,2%,5%,4%,47%,38%,6%,6%,8%,46%,35%,6%,6%,5%,45%,36%,9%,5%,10%,42%,37%,6%,7%,5%,41%,36%,10%,6%,4%,41%,43%,7%,43%,50%,6%,2%,44%,47%,8%,1%,32%,30%,23%,16%,29%,29%,19%,22%,38%,34%,17%,11%,51%,31%,14%,5%,61%,38%,0%,1%,57%,40%,3%,1%,56%,41%,1%,1%,2%,34%,45%,25%,12%,12%,22%,67%,6%,13%,15%,3%,7%,7%,8%,8%,3%,39%,10%,0%,63%,13%,13%,13%,63%,13%,13%,13%,57%,29%,14%,0%
03M258,Community Action School - MS 258,MS,40%,74%,25%,1%,0%,54%,36%,11%,0%,58%,35%,7%,0%,70%,29%,1%,0%,69%,26%,3%,1%,60%,34%,6%,0%,59%,36%,3%,2%,61%,33%,5%,1%,54%,38%,6%,2%,60%,36%,3%,1%,55%,40%,3%,1%,59%,39%,1%,1%,56%,41%,1%,1%,55%,37%,5%,2%,56%,40%,2%,1%,51%,40%,6%,3%,47%,40%,10%,3%,65%,32%,0%,3%,62%,36%,1%,0%,1%,56%,35%,5%,1%,2%,47%,27%,1%,1%,24%,51%,34%,5%,5%,4%,8%,7%,27%,39%,19%,6%,7%,31%,26%,31%,4%,2%,30%,37%,27%,7%,9%,28%,31%,26%,3%,9%,25%,31%,31%,1%,5%,24%,42%,28%,63%,32%,4%,1%,66%,31%,2%,1%,18%,39%,43%,0%,10%,19%,37%,34%,22%,34%,37%,7%,39%,38%,20%,2%,66%,34%,0%,0%,57%,40%,1%,2%,52%,44%,3%,1%,19%,69%,53%,52%,15%,20%,55%,69%,20%,29%,4%,3%,16%,18%,7%,3%,3%,20%,27%,0%,58%,29%,8%,4%,67%,21%,8%,4%,52%,30%,9%,9%
